picture,xmax,ymax,xmin,ymin
050234_S29.png,596,899,624,967,
050235_N35.png,577,963,663,981,
050236_M17.png,638,980,662,1037,
050237_N35.png,580,993,642,1018,
050238_R8.png,634,1032,660,1105,
050239_R8.png,607,1033,632,1107,
050240_R8.png,583,1033,609,1110,
050241_O1.png,584,1109,657,1152,
050242_D21.png,582,1149,657,1173,
050243_X1.png,597,1172,643,1198,
050244_D21.png,584,1197,655,1224,
050245_I9.png,580,1224,660,1259,
050246_R8.png,600,1259,650,1333,
050247_G7.png,580,1334,659,1437,
050248_Q3.png,601,1435,643,1485,
050249_N35.png,580,1484,660,1502,
050250_M17.png,604,1500,633,1577,
050251_D21.png,578,1575,653,1598,
050252_UNKNOWN.png,678,22,763,88,
050253_I9.png,677,89,760,118,
050254_D1.png,691,119,750,160,
050255_Z1.png,704,159,732,189,
050256_I9.png,678,182,760,214,
050257_N37.png,683,213,755,236,
050258_D36.png,676,237,758,263,
050259_Y1.png,680,266,757,292,
050260_X1.png,696,291,741,316,
050261_I9.png,677,310,761,340,
050262_D21.png,681,338,753,360,
050263_UNKNOWN.png,678,359,755,383,
050264_UNKNOWN.png,676,381,754,407,
050265_I9.png,677,403,757,433,
050266_V28.png,727,428,758,509,
050267_D28.png,673,442,726,498,
050268_D28.png,715,505,760,554,
050269_D28.png,671,505,714,558,
050270_I9.png,675,554,759,584,
050271_D1.png,689,585,741,627,
050272_Z1.png,704,625,728,654,
050273_D21.png,677,655,752,682,
050274_D46.png,673,679,753,704,
050275_D56.png,708,703,756,762,
050276_D56.png,675,703,723,761,
050277_I9.png,675,762,756,788,
050278_M17.png,700,785,729,860,
050279_D4.png,681,861,747,885,
050280_N35.png,674,882,754,899,
050281_N35.png,672,898,756,914,
050282_I9.png,673,913,758,938,
050283_G39.png,675,938,756,1004,
050284_D58.png,685,1002,744,1063,
050285_W19.png,710,1063,752,1150,
050286_Aa28.png,671,1063,698,1149,
050287_D46.png,670,1149,753,1173,
050288_O50.png,692,1175,737,1203,
050289_D4.png,675,1204,751,1234,
050290_M17.png,720,1235,747,1315,
050291_M17.png,675,1235,715,1315,
050292_N35.png,673,1314,752,1333,
050293_I9.png,673,1332,755,1362,
050294_M17.png,734,1357,755,1428,
050295_G17.png,671,1361,738,1432,
050296_M18.png,732,1430,755,1506,
050297_N35.png,669,1438,732,1458,
050298_I9.png,668,1474,732,1510,
050299_R8.png,723,1521,751,1594,
050300_R8.png,697,1519,724,1594,
050301_R8.png,670,1518,697,1592,
050302_R8.png,821,22,849,92,
050303_R8.png,795,21,822,95,
050304_R8.png,766,21,796,98,
050305_M17.png,797,96,831,177,
050306_D21.png,777,176,848,202,
050307_G43.png,778,200,846,279,
050308_Q3.png,817,281,850,328,
050309_X1.png,766,298,813,328,
050310_N1.png,767,325,850,353,
050311_R8.png,824,351,854,429,
050312_R8.png,798,355,824,429,
050313_R8.png,770,357,800,427,
050314_M17.png,799,429,827,506,
050315_D21.png,773,502,848,528,
050316_G43.png,776,527,835,609,
050317_N17.png,768,611,850,626,
050318_M17.png,797,629,825,703,
050319_D4.png,772,699,846,725,
050320_S29.png,795,722,822,792,
050321_N35.png,766,800,847,828,
050322_G43.png,771,832,845,927,
050323_V13.png,767,934,846,964,
050324_O34.png,767,962,844,978,
050325_Aa26.png,815,976,844,1049,
050326_Aa26.png,790,978,818,1050,
050327_Aa26.png,765,978,790,1049,
050328_N35.png,760,1048,849,1065,
050329_E34.png,773,1068,836,1104,
050330_N35.png,775,1103,833,1119,
050331_M17.png,806,1121,827,1186,
050332_S29.png,779,1119,803,1189,
050333_D2.png,776,1199,828,1267,
050334_D36.png,761,1253,847,1288,
050335_S29.png,789,1286,818,1361,
050336_N35.png,763,1361,845,1381,
050337_O1.png,764,1381,841,1415,
050338_D21.png,762,1415,842,1438,
050339_V31.png,764,1436,845,1464,
050340_D21.png,769,1463,842,1482,
050341_V31.png,764,1482,845,1504,
050342_E34.png,774,1509,835,1549,
050343_N35.png,774,1549,835,1566,
050344_G17.png,868,19,944,104,
050345_D21.png,864,106,945,135,
050346_N35.png,861,132,946,150,
050347_S29.png,889,150,918,230,
050348_Q3.png,883,232,925,281,
050349_G43.png,873,277,934,375,
050350_N35.png,860,375,944,395,
050351_U1.png,871,392,946,454,
050352_G35.png,865,455,943,527,
050353_N29.png,909,526,945,560,
050354_X1.png,863,531,907,558,
050355_P6.png,884,555,927,641,
050356_D21.png,863,639,942,670,
050357_X8.png,874,670,934,747,
050358_Q3.png,906,748,942,797,
050359_X1.png,858,760,907,792,
050360_N1.png,861,798,941,826,
050361_N35.png,858,822,941,844,
050362_E34.png,869,862,928,895,
050363_N35.png,871,893,930,912,
050364_M17.png,903,911,927,978,
050365_S29.png,877,913,899,978,
050366_D21.png,864,990,939,1013,
050367_X8.png,877,1018,932,1088,
050368_N35.png,858,1088,944,1111,
050369_I9.png,858,1109,942,1136,
050370_N17.png,863,1138,938,1154,
050371_M17.png,889,1152,918,1237,
050372_N35.png,857,1238,939,1259,
050373_X1.png,878,1262,920,1287,
050374_U15.png,859,1292,943,1324,
050375_P8.png,923,1325,942,1410,
050376_G17.png,858,1325,925,1412,
050377_D46.png,857,1410,943,1440,
050378_G43.png,861,1440,934,1525,
050379_D2.png,875,1521,928,1578,
050380_D21.png,868,1578,941,1599,
050381_M17.png,1023,19,1044,97,
050382_G35.png,951,19,1024,99,
050383_X1.png,975,95,1030,121,
050384_M17.png,1023,112,1044,204,
050385_G35.png,955,121,1025,208,
050386_X1.png,976,201,1030,233,
050387_G5.png,957,237,1041,327,
050388_M17.png,1023,317,1045,403,
050389_G35.png,952,321,1025,402,
050390_X1.png,977,399,1028,427,
050391_E9.png,950,418,1044,475,
050392_S29.png,1009,477,1039,558,
050393_O50.png,959,477,1003,519,
050394_X1.png,960,529,1011,561,
050395_M17.png,1013,561,1038,641,
050396_M17.png,988,558,1011,640,
050397_M17.png,962,559,985,646,
050398_M17.png,1011,642,1033,730,
050399_M17.png,988,644,1007,723,
050400_M17.png,959,644,984,729,
050401_M17.png,1009,725,1035,807,
050402_M17.png,987,721,1008,809,
050403_M17.png,960,724,987,808,
050404_M17.png,1022,810,1041,898,
050405_G35.png,953,809,1023,899,
050406_E23.png,948,904,1043,939,
050407_UNKNOWN.png,966,941,1028,1014,
050408_D46.png,953,1011,1042,1042,
050409_V4.png,959,1043,1038,1123,
050410_N14.png,970,1111,1034,1175,
050411_S29.png,981,1175,1015,1263,
050412_N35.png,951,1265,1042,1284,
050413_V13.png,951,1281,1039,1314,
050414_G43.png,959,1310,1035,1391,
050415_G17.png,956,1394,1034,1470,
050416_D21.png,959,1469,1035,1493,
050417_N35.png,952,1491,1036,1506,
050418_V31.png,949,1509,1037,1548,
050419_M17.png,1082,18,1113,111,
050420_N35.png,1052,113,1136,134,
050421_S29.png,1113,129,1137,207,
050422_U1.png,1050,134,1116,203,
050423_UNKNOWN.png,1050,199,1124,232,
050424_E1.png,1050,216,1142,290,
050425_N35.png,1052,292,1136,310,
050426_I9.png,1055,308,1142,337,
050427_V13.png,1056,336,1139,371,
050428_G43.png,1066,370,1130,461,
050429_I10.png,1051,461,1137,542,
050430_D46.png,1057,513,1136,539,
050431_N35.png,1051,537,1139,556,
050432_F34.png,1065,559,1128,612,
050433_I9.png,1053,611,1142,642,
050434_G17.png,1057,643,1133,729,
050435_X1.png,1072,729,1122,758,
050436_V31.png,1054,757,1140,797,
050437_N35.png,1051,798,1136,821,
050438_I9.png,1053,820,1141,851,
050439_G17.png,1053,854,1134,946,
050440_V31.png,1050,947,1135,991,
050441_M17.png,1086,991,1116,1085,
050442_D21.png,1055,1091,1134,1122,
050443_V31.png,1048,1120,1133,1157,
050444_V13.png,1051,1156,1136,1191,
050445_G43.png,1053,1190,1128,1277,
050446_O50.png,1078,1276,1118,1312,
050447_Q3.png,1070,1309,1118,1356,
050448_D21.png,1051,1353,1126,1378,
050449_L1.png,1059,1377,1125,1453,
050450_X1.png,1064,1451,1119,1481,
050451_D21.png,1052,1478,1128,1505,
050452_V31.png,1050,1508,1127,1542,
050453_D21.png,1049,1541,1131,1567,
050454_I9.png,1044,1562,1133,1588,
070000_M17.png,75,10,98,87,
070001_G1.png,15,11,81,89,
070002_X1.png,35,85,87,110,
070003_M17.png,73,104,98,188,
070004_G1.png,16,110,82,191,
070005_X1.png,37,190,88,220,
070006_G5.png,16,225,97,312,
070007_M17.png,77,312,106,390,
070008_G1.png,14,311,84,391,
070009_X1.png,41,389,85,416,
070010_E9.png,14,412,99,469,
070011_S29.png,64,465,97,549,
070012_O50.png,25,467,65,506,
070013_X1.png,16,524,69,550,
070014_M20.png,17,550,94,635,
070015_M20.png,15,629,93,716,
070016_M20.png,16,713,92,798,
070017_M17.png,71,798,97,887,
070018_G1.png,11,802,75,893,
070019_E23.png,11,889,96,937,
070020_UNKNOWN.png,25,932,86,1005,
070021_D46.png,13,1005,95,1035,
070022_V4.png,15,1033,95,1111,
070023_N14.png,23,1104,92,1164,
070024_S29.png,37,1162,77,1256,
070025_N35.png,14,1255,95,1277,
070026_V13.png,16,1273,95,1306,
070027_G43.png,24,1303,87,1384,
070028_G17.png,16,1384,94,1461,
070029_D21.png,18,1461,95,1484,
070030_N35.png,15,1482,98,1500,
070031_V31.png,14,1499,96,1538,
070032_Q3.png,66,1561,98,1598,
070033_G43.png,19,1530,81,1613,
070034_N35.png,18,1613,92,1629,
070035_M17.png,129,17,156,104,
070036_N35.png,105,101,185,124,
070037_S29.png,160,122,185,198,
070038_U1.png,102,122,163,194,
070039_T30.png,102,191,176,222,
070040_E1.png,104,207,185,282,
070041_N35.png,105,281,184,302,
070042_I9.png,107,298,188,329,
070043_V13.png,108,329,187,363,
070044_G43.png,111,364,186,455,
070045_I10.png,106,454,188,530,
070046_D46.png,114,508,187,530,
070047_N35.png,106,529,189,552,
070048_F34.png,115,549,184,600,
070049_I9.png,106,599,187,634,
070050_G17.png,107,632,185,720,
070051_X1.png,120,719,174,749,
070052_V31.png,102,749,186,786,
070053_N35.png,102,790,181,811,
070054_I9.png,101,809,183,838,
070055_G17.png,103,841,181,935,
070056_V31.png,101,938,183,978,
070057_M17.png,128,982,165,1074,
070058_D21.png,106,1079,178,1109,
070059_V31.png,98,1110,183,1146,
070060_V13.png,103,1145,182,1179,
070061_G43.png,110,1178,178,1266,
070062_O50.png,122,1266,176,1301,
070063_Q3.png,120,1300,175,1344,
070064_D21.png,105,1342,184,1368,
070065_L1.png,109,1365,179,1444,
070066_X1.png,119,1441,171,1467,
070067_D21.png,107,1469,185,1496,
070068_V31.png,102,1494,183,1530,
070069_D21.png,105,1527,184,1555,
070070_I9.png,98,1550,183,1582,
070071_G17.png,99,1572,183,1637,
070072_M17.png,215,16,259,108,
070073_Y5.png,194,110,270,145,
070074_N35.png,192,146,274,167,
070075_M17.png,218,166,257,256,
070076_Y5.png,195,259,270,294,
070077_N35.png,192,299,272,323,
070078_M17.png,253,327,275,412,
070079_Y5.png,193,331,254,363,
070080_N35.png,193,378,257,406,
070081_W24.png,221,405,259,440,
070082_G43.png,202,442,269,537,
070083_E1.png,190,538,279,618,
070084_M42.png,195,618,273,704,
070085_N35.png,192,705,274,730,
070086_V31.png,193,728,270,765,
070087_E34.png,208,791,258,830,
070088_N35.png,204,829,260,845,
070089_M17.png,233,843,253,908,
070090_S29.png,208,844,228,910,
070091_Y5.png,196,923,271,965,
070092_N35.png,189,971,272,998,
070093_X1.png,204,1000,264,1039,
070094_U33.png,234,1037,271,1130,
070095_M17.png,191,1039,227,1135,
070096_W18.png,191,1136,270,1201,
070097_N35.png,190,1204,273,1232,
070098_U33.png,239,1232,272,1334,
070099_M17.png,200,1233,237,1332,
070100_S29.png,212,1335,255,1418,
070101_N35.png,194,1415,273,1445,
070102_W18.png,193,1449,275,1519,
070103_N35.png,193,1521,273,1548,
070104_U33.png,243,1546,273,1627,
070105_M17.png,197,1543,231,1637,
070106_UNKNOWN.png,280,17,363,96,
070107_O28.png,332,98,359,180,
070108_W24.png,286,98,324,137,
070109_O49.png,281,144,336,184,
070110_G17.png,285,186,355,274,
070111_E34.png,294,293,351,330,
070112_N35.png,294,330,348,346,
070113_M17.png,325,346,344,413,
070114_S29.png,298,345,322,418,
070115_R8.png,338,433,366,518,
070116_G7.png,281,431,341,548,
070117_O28.png,332,535,359,613,
070118_W24.png,291,547,327,577,
070119_O49.png,287,581,333,618,
070120_V31.png,280,617,360,651,
070121_G17.png,286,646,364,734,
070122_E34.png,294,749,351,789,
070123_N35.png,294,788,351,804,
070124_M17.png,322,802,342,868,
070125_S29.png,301,802,322,868,
070126_R8.png,339,887,364,976,
070127_G7.png,279,883,341,984,
070128_O28.png,330,978,363,1071,
070129_W24.png,285,982,327,1023,
070130_O49.png,286,1023,336,1073,
070131_G17.png,286,1070,359,1164,
070132_E34.png,295,1182,354,1227,
070133_N35.png,294,1229,354,1246,
070134_M17.png,327,1243,349,1314,
070135_S29.png,296,1245,325,1314,
070136_N5.png,295,1330,354,1372,
070137_O28.png,323,1372,361,1452,
070138_W24.png,284,1371,323,1407,
070139_O49.png,283,1408,326,1452,
070140_V31.png,281,1452,362,1486,
070141_G17.png,284,1482,361,1554,
070142_E34.png,293,1565,348,1605,
070143_N35.png,291,1606,351,1624,
070144_X1.png,383,10,432,33,
070145_I9.png,371,24,455,58,
070146_N35.png,370,58,453,78,
070147_E34.png,382,90,444,126,
070148_N35.png,380,125,444,143,
070149_M17.png,418,141,437,207,
070150_S29.png,385,143,411,206,
070151_O28.png,420,223,453,311,
070152_W24.png,375,226,419,269,
070153_O49.png,374,270,423,310,
070154_E34.png,384,327,442,362,
070155_N35.png,382,363,442,378,
070156_M17.png,415,376,440,448,
070157_S29.png,387,377,412,450,
070158_I10.png,373,464,457,554,
070159_S29.png,397,498,433,580,
070160_I9.png,372,571,456,607,
070161_O28.png,427,606,455,685,
070162_W24.png,377,607,417,640,
070163_O49.png,371,645,423,688,
070164_F31.png,380,683,448,767,
070165_M17.png,420,765,447,847,
070166_M17.png,380,765,414,852,
070167_G17.png,374,848,447,948,
070168_O28.png,419,942,454,1044,
070169_W24.png,371,948,420,992,
070170_O49.png,370,997,422,1043,
070171_S29.png,397,1040,436,1133,
070172_V31.png,370,1127,454,1168,
070173_N5.png,389,1166,443,1214,
070174_D2.png,386,1211,441,1261,
070175_D1.png,381,1265,443,1308,
070176_R8.png,422,1310,452,1379,
070177_R8.png,397,1309,422,1381,
070178_R8.png,372,1309,399,1380,
070179_R8.png,423,1381,454,1447,
070180_R8.png,400,1380,424,1446,
070181_R8.png,373,1380,401,1447,
070182_R8.png,423,1447,454,1514,
070183_R8.png,401,1447,425,1514,
070184_R8.png,376,1446,403,1514,
070185_R8.png,424,1517,452,1588,
070186_R8.png,400,1517,426,1587,
070187_R8.png,374,1516,403,1596,
070188_F35.png,482,16,526,100,
070189_I9.png,459,87,551,134,
070190_D21.png,462,132,547,160,
070191_X1.png,480,159,537,188,
070192_U15.png,462,187,553,231,
070193_G17.png,464,224,536,314,
070194_D35.png,463,312,551,347,
070195_X1.png,516,388,551,411,
070196_G43.png,468,342,529,430,
070197_T22.png,523,427,549,510,
070198_N17.png,461,435,520,453,
070199_N17.png,463,452,522,471,
070200_W24.png,472,470,511,504,
070201_G43.png,464,508,538,599,
070202_I9.png,463,600,551,638,
070203_M17.png,529,634,552,728,
070204_G43.png,467,633,533,729,
070205_D36.png,463,719,551,755,
070206_UNKNOWN.png,463,753,553,799,
070207_X1.png,477,796,539,825,
070208_I9.png,459,819,552,859,
070209_G39.png,462,855,550,939,
070210_D58.png,482,941,541,1008,
070211_R8.png,525,1011,551,1096,
070212_G7.png,462,1013,527,1120,
070213_V30.png,465,1119,545,1158,
070214_G43.png,470,1152,541,1245,
070215_D46.png,461,1242,548,1273,
070216_X1.png,484,1269,533,1293,
070217_I9.png,460,1284,547,1322,
070218_D36.png,464,1321,547,1353,
070219_Z1.png,492,1351,513,1383,
070220_I9.png,460,1369,550,1403,
070221_G17.png,467,1401,543,1483,
070222_UNKNOWN.png,462,1479,542,1527,
070223_D21.png,471,1522,540,1549,
070224_D2.png,508,1552,551,1603,
070225_N35.png,459,1573,516,1594,
070226_N35.png,560,22,626,39,
070227_M17.png,610,43,640,124,
070228_S29.png,562,40,597,132,
070229_I9.png,558,125,642,162,
070230_D21.png,563,162,638,184,
070231_V31.png,555,188,638,224,
070232_D2.png,571,221,633,280,
070233_I10.png,557,276,640,359,
070234_X1.png,599,314,639,346,
070235_Z1.png,578,315,599,346,
070236_E34.png,567,364,626,401,
070237_N35.png,566,401,629,419,
070238_M17.png,602,417,627,487,
070239_S29.png,572,422,601,489,
070240_R8.png,617,507,640,573,
070241_G7.png,553,507,638,621,
070242_D2.png,567,621,629,684,
070243_D21.png,560,682,638,711,
070244_I9.png,555,708,641,742,
070245_N35.png,557,742,641,760,
070246_Aa27.png,608,757,638,819,
070247_D19.png,557,764,609,816,
070248_I9.png,554,820,641,853,
070249_R8.png,615,849,641,935,
070250_G7.png,554,852,623,969,
070251_D35.png,555,972,643,1013,
070252_X1.png,574,1010,627,1037,
070253_N29.png,581,1037,624,1088,
070254_I9.png,555,1099,641,1137,
070255_D35.png,555,1135,639,1171,
070256_G40.png,558,1171,641,1243,
070257_N29.png,604,1244,640,1289,
070258_O50.png,560,1248,600,1289,
070259_I9.png,558,1288,640,1320,
070260_G17.png,555,1318,633,1395,
070261_F16.png,566,1389,633,1433,
070262_T22.png,615,1433,632,1503,
070263_T22.png,586,1431,612,1504,
070264_T22.png,561,1433,585,1503,
070265_W24.png,605,1535,639,1573,
070266_G43.png,557,1506,621,1588,
070267_I9.png,556,1588,640,1620,
070268_D35.png,647,12,733,55,
070269_S29.png,709,52,733,132,
070270_V13.png,647,59,712,88,
070271_Q3.png,657,87,701,136,
070272_I9.png,649,135,733,169,
070273_M17.png,701,164,732,239,
070274_D58.png,649,170,706,240,
070275_X1.png,665,241,721,271,
070276_G17.png,657,270,728,355,
070277_F16.png,656,350,732,395,
070278_T22.png,707,386,732,471,
070279_T22.png,682,390,707,470,
070280_T22.png,648,395,679,472,
070281_O50.png,662,473,716,512,
070282_G43.png,653,508,724,598,
070283_I9.png,647,601,735,634,
070284_D35.png,648,630,733,667,
070285_E34.png,646,663,732,726,
070286_N35.png,645,722,733,746,
070287_N35.png,649,743,734,767,
070288_I9.png,648,763,735,801,
070289_O31.png,646,806,733,836,
070290_O31.png,647,836,732,867,
070291_S29.png,713,867,735,956,
070292_G17.png,644,867,716,959,
070293_V31.png,645,956,733,993,
070294_X1.png,691,992,733,1017,
070295_X1.png,645,992,686,1017,
070296_P98.png,645,1015,734,1075,
070297_D35.png,644,1072,732,1123,
070298_E34.png,646,1119,734,1181,
070299_N35.png,645,1176,734,1201,
070300_N35.png,645,1197,736,1218,
070301_I9.png,647,1216,736,1251,
070302_O31.png,648,1248,735,1276,
070303_O31.png,652,1276,734,1302,
070304_UNKNOWN.png,712,1303,734,1386,
070305_G17.png,647,1306,715,1385,
070306_D36.png,644,1384,733,1416,
070307_X1.png,667,1414,708,1435,
070308_P98.png,644,1435,734,1499,
070309_D35.png,644,1499,734,1533,
070310_UNKNOWN.png,668,1530,716,1604,
070311_D36.png,644,1590,735,1625,
070312_D35.png,738,15,824,54,
070313_E34.png,738,46,822,113,
070314_N35.png,738,112,824,132,
070315_N35.png,740,131,825,152,
070316_I9.png,737,148,826,180,
070317_O31.png,739,179,826,207,
070318_O31.png,742,207,825,239,
070319_V28.png,756,236,806,331,
070320_U15.png,742,321,825,356,
070321_G39.png,737,352,824,425,
070322_X1.png,786,464,825,492,
070323_G43.png,740,427,814,516,
070324_M18.png,759,515,810,609,
070325_N35.png,741,607,823,628,
070326_E34.png,750,638,815,678,
070327_N35.png,750,678,816,702,
070328_M17.png,791,699,813,768,
070329_S29.png,753,701,780,770,
070330_M17.png,766,788,804,879,
070331_D21.png,744,882,820,913,
070332_V31.png,740,914,824,950,
070333_E34.png,752,960,812,1001,
070334_N35.png,751,1002,811,1021,
070335_M17.png,785,1024,805,1091,
070336_S29.png,756,1024,783,1095,
070337_Q3.png,761,1109,803,1164,
070338_M17.png,762,1163,803,1256,
070339_S29.png,793,1256,820,1336,
070340_U1.png,738,1255,805,1335,
070341_T30.png,740,1337,826,1367,
070342_E1.png,742,1360,825,1432,
070343_X1.png,751,1431,808,1457,
070344_M17.png,791,1453,820,1539,
070345_M17.png,749,1455,783,1538,
070346_D28.png,750,1539,820,1593,
070347_D52.png,742,1592,829,1628,
070348_M18.png,847,13,906,104,
070349_N35.png,830,103,913,123,
070350_E34.png,839,131,910,174,
070351_N35.png,841,175,906,196,
070352_M17.png,879,194,902,257,
070353_S29.png,851,196,879,258,
070354_D21.png,831,271,913,299,
070355_V31.png,828,296,917,332,
070356_S29.png,889,333,916,410,
070357_U1.png,831,337,894,406,
070358_UNKNOWN.png,831,408,915,429,
070359_E1.png,831,425,918,497,
070360_X1.png,852,495,903,523,
070361_M17.png,881,518,909,602,
070362_M17.png,840,523,874,608,
070363_E34.png,843,616,909,657,
070364_N35.png,842,656,908,676,
070365_M17.png,883,674,905,737,
070366_S29.png,852,674,876,739,
070367_Q3.png,852,753,902,800,
070368_M17.png,854,800,906,903,
070369_UNKNOWN.png,832,901,917,947,
070370_D21.png,835,943,914,976,
070371_V13.png,833,973,919,1005,
070372_F31.png,840,1006,910,1100,
070373_V13.png,836,1097,920,1132,
070374_G43.png,844,1136,920,1240,
070375_F31.png,845,1251,913,1357,
070376_S29.png,882,1357,919,1449,
070377_S29.png,838,1359,873,1452,
070378_V13.png,831,1448,918,1483,
070379_G43.png,842,1483,917,1575,
070380_G17.png,934,11,1019,96,
070381_M17.png,999,89,1020,167,
070382_G1.png,925,92,1005,171,
070383_X1.png,951,167,1006,197,
070384_N30.png,926,191,1017,230,
070385_N30.png,927,227,1022,260,
070386_N30.png,932,257,1021,293,
070387_G5.png,930,291,1027,376,
070388_X1.png,953,371,1017,397,
070389_M17.png,956,395,991,480,
070390_I10.png,923,464,1027,569,
070391_D2.png,948,509,1010,569,
070392_D21.png,927,568,1027,595,
070393_V31.png,926,592,1028,632,
070394_E9.png,928,628,1029,688,
070395_G17.png,938,686,1023,770,
070396_M17.png,1002,766,1024,849,
070397_G17.png,926,767,1003,849,
070398_X1.png,956,845,1009,874,
070399_N30.png,940,872,1027,902,
070400_N30.png,940,903,1024,930,
070401_N30.png,945,928,1024,956,
070402_E9.png,926,951,1030,1012,
070403_X1.png,949,1011,1006,1038,
070404_M17.png,962,1039,997,1134,
070405_I10.png,932,1120,1031,1219,
070406_D2.png,956,1162,1021,1223,
070407_D21.png,934,1223,1025,1253,
070408_V31.png,931,1256,1030,1295,
070409_M17.png,1006,1291,1032,1367,
070410_G1.png,930,1291,1009,1378,
070411_D21.png,947,1369,1030,1393,
070412_E23.png,934,1391,1033,1436,
070413_G17.png,935,1432,1028,1522,
070414_S29.png,996,1522,1023,1609,
070415_N5.png,938,1524,985,1567,
070416_X1.png,939,1578,991,1613,
070417_O1.png,1033,5,1127,60,
070418_D21.png,1034,56,1120,87,
070419_U33.png,1091,83,1132,171,
070420_M17.png,1040,88,1073,178,
070421_O50.png,1080,171,1126,216,
070422_P8.png,1037,178,1064,261,
070423_D21.png,1063,222,1133,254,
070424_E23.png,1031,258,1137,302,
070425_N35.png,1034,303,1135,326,
070426_E34.png,1043,338,1122,384,
070427_N35.png,1043,387,1121,407,
070428_M17.png,1091,401,1112,471,
070429_S29.png,1054,405,1082,473,
070430_V28.png,1111,481,1138,573,
070431_G1.png,1033,485,1119,583,
070432_S28.png,1054,578,1125,671,
070433_X1.png,1041,642,1084,666,
070434_M17.png,1103,667,1128,764,
070435_M17.png,1061,670,1089,763,
070436_U1.png,1044,762,1128,823,
070437_D4.png,1039,822,1131,859,
070438_G1.png,1043,863,1127,951,
070439_N35.png,1053,947,1137,966,
070440_N35.png,1052,964,1139,982,
070441_V13.png,1051,979,1137,1007,
070442_N35.png,1047,1005,1137,1025,
070443_E34.png,1057,1038,1124,1078,
070444_N35.png,1057,1082,1125,1098,
070445_M17.png,1098,1096,1117,1157,
070446_S29.png,1069,1097,1094,1160,
070447_W19.png,1115,1165,1140,1239,
070448_G17.png,1046,1170,1116,1244,
070449_D21.png,1046,1247,1139,1279,
070450_U1.png,1052,1279,1133,1349,
070451_D4.png,1040,1355,1139,1382,
070452_G1.png,1041,1385,1139,1465,
070453_G1.png,1044,1463,1136,1545,
070454_G5.png,1040,1541,1135,1630
090000_O1.png,9,21,89,67,
090001_D21.png,7,69,84,95,
090002_U33.png,58,88,88,171,
090003_M17.png,13,98,47,178,
090004_O50.png,45,175,85,214,
090005_D21.png,35,216,90,246,
090006_P8.png,12,176,33,254,
090007_E23.png,5,248,93,290,
090008_N35.png,6,290,91,310,
090009_E34.png,14,323,82,365,
090010_N35.png,14,369,81,387,
090011_M17.png,52,382,72,445,
090012_S29.png,27,385,46,446,
090013_V28.png,73,456,94,540,
090014_G35.png,4,457,76,544,
090015_S28.png,16,542,84,626,
090016_X1.png,10,598,45,627,
090017_M17.png,59,623,90,714,
090018_M17.png,27,627,52,716,
090019_U1.png,18,711,87,763,
090020_D4.png,9,766,92,795,
090021_G35.png,10,800,92,882,
090022_N35.png,11,878,93,897,
090023_N35.png,18,896,94,912,
090024_V13.png,18,909,91,935,
090025_N35.png,13,934,91,948,
090026_E34.png,21,963,83,1000,
090027_N35.png,23,1000,80,1017,
090028_M17.png,58,1016,74,1073,
090029_S29.png,34,1018,53,1073,
090030_U35.png,71,1082,97,1150,
090031_G17.png,14,1083,75,1155,
090032_D21.png,11,1156,94,1183,
090033_U1.png,13,1182,93,1249,
090034_D4.png,10,1250,96,1277,
090035_G1.png,12,1277,88,1358,
090036_G1.png,12,1352,87,1429,
090037_G5.png,9,1423,88,1504,
090038_N35.png,8,1503,98,1520,
090039_Q1.png,47,1517,97,1596,
090040_X1.png,6,1544,46,1584,
090041_U1.png,100,21,183,91,
090042_D4.png,104,91,186,118,
090043_G35.png,101,115,188,206,
090044_N35.png,103,207,185,221,
090045_N35.png,103,226,186,248,
090046_V13.png,100,248,185,275,
090047_N35.png,100,275,184,296,
090048_E34.png,108,305,175,340,
090049_N35.png,112,341,178,360,
090050_M17.png,150,357,173,427,
090051_S29.png,119,360,141,428,
090052_W19.png,162,445,192,534,
090053_U1.png,104,450,158,504,
090054_D4.png,99,504,163,526,
090055_G35.png,105,527,184,601,
090056_G35.png,104,596,188,681,
090057_I5.png,100,684,190,724,
090058_N35.png,101,723,190,742,
090059_UNKNOWN.png,116,744,177,846,
090060_U1.png,110,848,184,917,
090061_D4.png,107,916,188,951,
090062_G35.png,107,951,187,1031,
090063_N35.png,105,1028,190,1048,
090064_N35.png,103,1048,194,1069,
090065_V13.png,106,1071,190,1103,
090066_N35.png,107,1105,190,1130,
090067_E34.png,118,1143,176,1180,
090068_N35.png,118,1183,177,1201,
090069_M17.png,150,1199,171,1264,
090070_S29.png,127,1201,146,1266,
090071_W19.png,128,1285,172,1362,
090072_D4.png,110,1361,184,1389,
090073_U1.png,112,1387,186,1453,
090074_D4.png,112,1456,188,1483,
090075_G35.png,109,1481,188,1567,
090076_F31.png,217,18,268,90,
090077_N35.png,196,89,282,107,
090078_N35.png,196,108,281,124,
090079_V28.png,257,125,283,197,
090080_G21.png,194,123,259,201,
090081_X1.png,214,201,269,228,
090082_R8.png,247,231,280,310,
090083_R8.png,225,232,250,309,
090084_R8.png,198,229,225,311,
090085_M17.png,255,312,278,402,
090086_Z11.png,195,318,252,401,
090087_X1.png,214,400,266,429,
090088_F4.png,199,431,286,484,
090089_X1.png,217,486,264,515,
090090_UNKNOWN.png,199,515,286,574,
090091_N5.png,214,574,268,619,
